event_id,event_time,sku_id,warehouse_id,movement_type,quantity,source_system
EVT48025,,SKU-1562,WH-05,IN,71,WMS
EVT48026,2026-04-15 09:14:00,SKU-1893,WH-03,IN,38,ERP
EVT48027,2026-03-29 17:00:00,SKU-1708,WH-02,OUT,82,WMS
EVT48028,23/03/2026,SKU-1775,WH-02,INVALID,81,WMS
EVT48029,,SKU-1989,WH-01,OUT,78,ERP
EVT48030,14/03/2026,SKU-1508,WH-01,IN,31,POS
EVT48031,,SKU-1034,WH-03,IN,68,POS
EVT48032,2026-04-13 20:55:00,SKU-1074,WH-02,OUT,112,WMS
EVT48033,18/02/2026,SKU-1174,WH-05,IN,38,POS
EVT48034,,SKU-1508,WH-03,IN,28,POS
EVT48035,,SKU-1153,WH-01,IN,13,WMS
EVT48036,25/04/2026,SKU-1980,WH-02,IN,44,ERP
EVT48037,,SKU-1378,WH-01,OUT,88,WMS
EVT48038,,SKU-1648,WH-02,IN,86,ERP
EVT48039,2026/04/22 08:56,SKU-1340,WH-01,IN,67,WMS
EVT48040,2026-03-13 16:11:00,SKU-1657,WH-01,IN,27,ERP
EVT48041,,SKU-1459,WH-01,IN,11,ERP
EVT48042,2026/03/18 03:20,SKU-1239,WH-02,IN,109,POS
EVT48043,,SKU-1822,WH-02,IN,60,ERP
EVT48044,,SKU-1076,WH-03,IN,27,ERP
EVT48045,,SKU-1197,WH-02,OUT,30,WMS
EVT48046,,SKU-1132,WH-02,OUT,112,ERP
EVT48047,27/04/2026,SKU-1339,WH-04,OUT,60,WMS
EVT48048,2026/01/25 12:53,SKU-1092,WH-01,IN,62,WMS
EVT48049,05/04/2026,SKU-1289,WH-02,OUT,58,ERP
EVT48050,2026/04/27 10:17,SKU-1838,WH-04,IN,60,ERP
EVT48051,2026-03-09 08:04:00,SKU-1263,WH-01,IN,19,WMS
EVT48052,2026-04-05 18:07:00,SKU-1898,WH-01,IN,22,WMS
EVT48053,,SKU-1518,WH-04,OUT,44,ERP
EVT48054,06/02/2026,SKU-1533,WH-01,IN,50,POS
EVT48055,11/02/2026,SKU-1066,WH-02,IN,11,ERP
EVT48056,31/03/2026,SKU-1034,WH-01,IN,55,ERP
EVT48057,2026-03-19 22:44:00,SKU-1784,WH-03,OUT,50,POS
EVT48058,23/02/2026,SKU-1126,WH-03,OUT,10,ERP
EVT48059,2026/03/07 09:38,SKU-1215,WH-01,IN,28,POS
EVT48060,2026-01-08 20:27:00,SKU-1320,WH-01,OUT,54,ERP
EVT48061,24/01/2026,SKU-1574,WH-01,IN,73,ERP
EVT48062,2026-01-12 02:52:00,SKU-1210,WH-02,INVALID,13,WMS
EVT48063,,SKU-1578,WH-01,OUT,31,POS
EVT48064,2026-01-01 15:43:00,SKU-1801,WH-05,OUT,11,POS
EVT48065,,SKU-1514,WH-03,IN,33,ERP
EVT48066,18/04/2026,SKU-1056,WH-01,IN,10,WMS
EVT48067,,SKU-1709,WH-03,IN,72,POS
EVT48068,,SKU-1643,WH-03,OUT,42,ERP
EVT48069,,,WH-03,IN,53,POS
EVT48070,2026-03-17 11:07:00,SKU-1620,WH-01,IN,5,WMS
EVT48071,,SKU-1341,WH-01,INVALID,-5,POS
EVT48072,29/01/2026,SKU-1104,WH-04,OUT,26,ERP
EVT48073,,SKU-1041,WH-01,IN,18,POS
EVT48074,2026/02/06 16:46,SKU-1790,WH-04,IN,16,POS
EVT48075,17/03/2026,SKU-1472,WH-01,IN,32,WMS
EVT48076,2026-01-14 04:44:00,SKU-1274,WH-01,IN,84,POS
EVT48077,11/04/2026,SKU-1940,WH-03,OUT,65,POS
EVT48078,03/04/2026,SKU-1393,WH-02,OUT,15,WMS
EVT48079,20/02/2026,SKU-1476,WH-04,INVALID,92,ERP
EVT48080,2026/03/27 21:42,SKU-1809,WH-01,IN,45,POS
EVT48081,,SKU-1325,WH-01,IN,6,POS
EVT48082,2026-03-23 15:54:00,SKU-1765,WH-04,IN,82,POS
EVT48083,,SKU-1116,WH-03,OUT,8,WMS
EVT48084,14/02/2026,SKU-1984,WH-01,IN,118,POS
EVT48085,2026/01/03 11:09,SKU-1219,WH-04,OUT,100,WMS
EVT48086,13/03/2026,SKU-1156,WH-03,OUT,23,WMS
EVT48087,2026-01-25 03:56:00,SKU-1672,WH-03,IN,55,ERP
EVT48088,07/02/2026,SKU-1423,WH-02,IN,70,POS
EVT48089,2026-05-01 16:35:00,SKU-1768,WH-02,OUT,118,ERP
EVT48090,2026/02/17 02:59,SKU-1636,WH-01,IN,15,ERP
EVT48091,2026/04/04 09:48,SKU-1917,WH-01,OUT,89,POS
EVT48092,05/01/2026,SKU-1130,WH-04,IN,42,POS
EVT48093,2026-03-07 18:32:00,SKU-1129,WH-01,OUT,34,ERP
EVT48094,2026/04/20 15:37,SKU-1021,WH-01,IN,-5,WMS
EVT48095,,SKU-1732,WH-01,IN,16,WMS
EVT48096,2026-03-19 11:25:00,SKU-1340,WH-03,OUT,108,WMS
EVT48097,2026-04-27 15:01:00,SKU-1389,WH-02,OUT,76,ERP
EVT48098,,SKU-1113,WH-02,IN,60,WMS
EVT48099,,SKU-1363,WH-02,IN,68,ERP
EVT48100,22/01/2026,SKU-1765,WH-04,OUT,108,ERP
EVT48101,2026/01/01 09:40,SKU-1174,WH-04,OUT,49,WMS
EVT48102,2026/04/06 03:03,SKU-1733,WH-03,IN,24,POS
EVT48103,,SKU-1079,WH-02,OUT,62,POS
EVT48104,2026/04/01 12:27,SKU-1663,WH-01,IN,24,POS
EVT48105,05/04/2026,SKU-1721,WH-02,IN,18,WMS
EVT48106,,,WH-04,IN,29,WMS
EVT48107,2026-04-14 04:17:00,SKU-1312,WH-02,OUT,15,WMS
EVT48108,2026-03-30 03:46:00,SKU-1884,WH-02,IN,68,WMS
EVT48109,2026-04-05 19:59:00,SKU-1160,WH-01,OUT,91,WMS
EVT48110,2026-02-01 10:48:00,SKU-1602,WH-04,IN,36,POS
EVT48111,,SKU-1576,WH-03,IN,70,WMS
EVT48112,,SKU-1881,WH-02,IN,75,ERP
EVT48113,2026-03-20 09:55:00,SKU-1758,WH-04,OUT,15,POS
EVT48114,07/04/2026,SKU-1156,WH-03,OUT,118,ERP
EVT48115,2026/03/22 21:42,SKU-1188,WH-01,OUT,22,WMS
EVT48116,17/02/2026,SKU-1041,WH-02,IN,54,ERP
EVT48117,01/05/2026,SKU-1299,WH-05,IN,32,ERP
EVT48118,07/01/2026,SKU-1012,WH-02,IN,11,WMS
EVT48119,2026/02/10 21:26,SKU-1489,WH-04,OUT,48,WMS
EVT48120,,SKU-1757,WH-03,OUT,120,ERP
EVT48121,30/04/2026,SKU-1978,WH-01,OUT,16,POS
EVT48122,2026-01-29 23:54:00,SKU-1859,WH-03,IN,14,POS
EVT48123,2026/03/10 02:03,SKU-1352,WH-03,IN,13,WMS
EVT48124,2026/01/28 15:31,SKU-1323,WH-02,IN,13,ERP
EVT48125,22/02/2026,SKU-1061,WH-03,IN,72,ERP
EVT48126,2026-01-08 18:18:00,SKU-1795,WH-05,IN,15,ERP
EVT48127,24/04/2026,SKU-1756,WH-01,OUT,28,ERP
EVT48128,,SKU-1654,WH-03,IN,13,ERP
EVT48129,26/01/2026,,WH-04,OUT,21,WMS
EVT48130,15/01/2026,SKU-1655,WH-01,OUT,48,POS
EVT48131,2026/03/29 23:07,SKU-1528,WH-01,OUT,39,POS
EVT48132,2026/04/08 22:04,SKU-1999,WH-03,INVALID,14,POS
EVT48133,2026/01/21 05:20,SKU-1109,WH-02,IN,23,POS
EVT48134,2026/01/16 20:37,SKU-1988,WH-04,OUT,68,ERP
EVT48135,2026/03/10 06:29,SKU-1348,WH-03,OUT,19,POS
EVT48136,23/03/2026,SKU-1398,WH-01,OUT,26,WMS
EVT48137,18/04/2026,SKU-1167,WH-03,IN,80,WMS
EVT48138,01/01/2026,SKU-1631,WH-03,IN,22,POS
EVT48139,2026/04/09 16:00,SKU-1165,WH-02,OUT,-5,POS
EVT48140,2026/02/01 06:00,SKU-1913,WH-03,IN,34,POS
EVT48141,2026/03/08 00:04,SKU-1925,WH-02,IN,93,ERP
EVT48142,2026/04/21 00:22,SKU-1422,WH-03,OUT,16,POS
EVT48143,06/04/2026,SKU-1113,WH-02,IN,32,POS
EVT48144,18/03/2026,SKU-1731,WH-01,OUT,4,WMS
EVT48145,12/04/2026,SKU-1696,WH-03,IN,26,POS
EVT48146,29/03/2026,SKU-1099,WH-03,OUT,56,ERP
EVT48147,2026/04/14 06:25,SKU-1065,WH-02,OUT,10,WMS
EVT48148,20/03/2026,SKU-1499,WH-02,IN,58,WMS
EVT48149,,SKU-1261,WH-01,IN,106,POS
EVT48150,2026/02/02 11:47,SKU-1230,WH-05,OUT,32,ERP
EVT48151,,SKU-1326,WH-03,OUT,110,WMS
EVT48152,,SKU-1887,WH-02,OUT,20,ERP
EVT48153,,SKU-1646,WH-04,IN,9,ERP
EVT48154,2026-02-14 17:37:00,SKU-1185,WH-03,IN,8,POS
EVT48155,25/03/2026,SKU-1072,WH-03,IN,91,WMS
EVT48156,06/01/2026,SKU-1396,WH-05,IN,23,ERP
EVT48157,2026-01-17 06:03:00,SKU-1713,WH-01,OUT,21,WMS
EVT48158,2026-03-18 05:55:00,SKU-1264,WH-02,IN,39,ERP
EVT48159,2026/01/30 02:49,SKU-1314,WH-02,IN,30,ERP
EVT48160,,SKU-1878,WH-03,IN,108,ERP
EVT48161,,SKU-1479,WH-01,OUT,119,WMS
EVT48162,19/01/2026,SKU-1207,WH-04,OUT,38,ERP
EVT48163,2026/01/24 08:24,SKU-1071,WH-03,OUT,78,ERP
EVT48164,2026-02-19 01:09:00,SKU-1516,WH-04,OUT,88,WMS
EVT48165,12/04/2026,SKU-1833,WH-02,IN,30,ERP
EVT48166,2026/01/31 23:26,SKU-1700,WH-02,OUT,21,WMS
EVT48167,2026/02/27 18:26,SKU-1617,WH-04,IN,68,POS
EVT48168,,SKU-1092,WH-01,IN,56,WMS
EVT48169,2026/02/16 18:03,SKU-1386,WH-01,IN,38,WMS
EVT48170,,SKU-1131,WH-01,IN,36,ERP
EVT48171,2026-04-07 18:16:00,SKU-1951,WH-04,INVALID,40,POS
EVT48172,2026-03-05 09:12:00,SKU-1846,WH-03,OUT,-5,ERP
EVT48173,,SKU-1908,WH-04,IN,59,ERP
EVT48174,2026-04-23 20:35:00,SKU-1881,WH-02,IN,35,POS
EVT48175,,SKU-1268,WH-04,IN,109,WMS
EVT48176,2026-02-03 03:02:00,SKU-1033,WH-04,OUT,77,POS
EVT48177,2026-01-19 22:20:00,SKU-1664,WH-02,IN,101,POS
EVT48178,2026/03/03 07:26,SKU-1673,WH-04,IN,1,WMS
EVT48179,2026/03/19 03:53,SKU-1039,WH-04,IN,39,ERP
EVT48180,2026/03/25 12:51,SKU-1926,WH-04,OUT,30,POS
EVT48181,18/04/2026,SKU-1183,WH-01,IN,86,WMS
EVT48182,,SKU-1895,WH-01,OUT,98,POS
EVT48183,,SKU-1715,WH-02,OUT,21,ERP
EVT48184,2026/04/18 03:58,SKU-1783,WH-01,OUT,21,ERP
EVT48185,24/01/2026,SKU-1628,WH-01,IN,37,ERP
EVT48186,,SKU-1424,WH-01,IN,50,ERP
EVT48187,11/03/2026,SKU-1143,WH-03,INVALID,17,WMS
EVT48188,2026-03-23 06:25:00,SKU-1986,WH-01,IN,43,POS
EVT48189,10/01/2026,SKU-1158,WH-01,IN,54,POS
EVT48190,,SKU-1269,WH-02,IN,11,ERP
EVT48191,15/02/2026,SKU-1552,WH-02,IN,35,ERP
EVT48192,2026/03/18 07:22,SKU-1543,WH-01,OUT,19,POS
EVT48193,,SKU-1594,WH-02,IN,85,WMS
EVT48194,2026-02-12 00:41:00,SKU-1859,WH-01,IN,14,WMS
EVT48195,10/02/2026,SKU-1603,WH-03,OUT,44,ERP
EVT48196,,SKU-1536,WH-01,OUT,85,ERP
EVT48197,,SKU-1925,WH-05,IN,19,ERP
EVT48198,28/04/2026,SKU-1295,WH-04,OUT,67,WMS
EVT48199,29/03/2026,SKU-1296,WH-03,IN,21,POS
EVT48200,2026/04/18 22:19,SKU-1963,WH-03,IN,30,WMS
EVT48201,,SKU-1207,WH-03,OUT,56,ERP
EVT48202,2026/03/13 22:33,,WH-02,IN,62,WMS
EVT48203,2026/03/29 08:36,SKU-1501,WH-04,IN,6,WMS
EVT48204,,SKU-1769,WH-01,IN,35,WMS
EVT48205,2026/01/27 12:28,SKU-1334,WH-03,OUT,41,ERP
EVT48206,2026-03-15 16:30:00,SKU-1210,WH-03,OUT,16,WMS
EVT48207,2026-01-22 12:55:00,SKU-1304,WH-03,OUT,43,WMS
EVT48208,05/04/2026,SKU-1109,WH-01,OUT,-5,WMS
EVT48209,14/04/2026,SKU-1144,WH-03,IN,-5,WMS
EVT48210,2026/01/21 08:51,SKU-1625,WH-03,IN,34,WMS
EVT48211,2026-01-15 05:34:00,SKU-1941,WH-01,IN,66,POS
EVT48212,,SKU-1483,WH-03,IN,27,ERP
EVT48213,,SKU-1698,WH-02,OUT,106,ERP
EVT48214,19/01/2026,SKU-1713,WH-02,OUT,68,POS
EVT48215,05/04/2026,SKU-1754,WH-05,IN,48,POS
EVT48216,2026/02/22 10:44,SKU-1186,WH-03,IN,66,WMS
EVT48217,2026/02/12 05:32,SKU-1874,WH-01,IN,46,WMS
EVT48218,,SKU-1805,WH-01,IN,91,ERP
EVT48219,,SKU-1328,WH-01,IN,58,WMS
EVT48220,2026/01/28 17:33,SKU-1199,WH-05,OUT,95,WMS
EVT48221,2026/04/03 07:17,SKU-1764,WH-04,IN,35,ERP
EVT48222,,SKU-1272,WH-04,IN,7,ERP
EVT48223,,SKU-1925,WH-03,IN,11,ERP
EVT48224,2026/04/30 20:30,SKU-1081,WH-04,IN,25,ERP
EVT48225,29/01/2026,SKU-1017,WH-04,INVALID,11,POS
EVT48226,2026/01/31 02:39,SKU-1252,WH-03,IN,21,ERP
EVT48227,,SKU-1961,WH-03,IN,29,WMS
EVT48228,2026-02-24 20:51:00,SKU-1314,WH-02,OUT,28,POS
EVT48229,2026/01/13 11:03,SKU-1590,WH-02,IN,30,POS
EVT48230,,SKU-1864,WH-04,OUT,43,WMS
EVT48231,2026-01-21 09:25:00,SKU-1409,WH-01,IN,6,WMS
EVT48232,,SKU-1058,WH-02,IN,35,ERP
EVT48233,2026-03-04 23:22:00,SKU-1323,WH-01,IN,20,POS
EVT48234,,SKU-1639,WH-01,IN,102,POS
EVT48235,2026-01-16 06:03:00,SKU-1896,WH-03,IN,105,POS
EVT48236,2026-03-31 07:53:00,SKU-1783,WH-01,INVALID,112,WMS
EVT48237,,SKU-1688,WH-02,IN,68,WMS
EVT48238,2026/04/11 18:16,SKU-1763,WH-03,OUT,14,ERP
EVT48239,13/01/2026,SKU-1866,WH-01,OUT,69,ERP
EVT48240,2026-02-19 03:11:00,SKU-1943,WH-01,IN,38,WMS
EVT48241,25/04/2026,SKU-1280,WH-01,IN,33,WMS
EVT48242,26/04/2026,SKU-1742,WH-05,OUT,-5,WMS
EVT48243,21/01/2026,SKU-1653,WH-02,IN,113,ERP
EVT48244,24/01/2026,SKU-1262,WH-02,OUT,39,POS
EVT48245,2026-02-01 05:39:00,SKU-1269,WH-01,IN,22,POS
EVT48246,,SKU-1133,WH-02,IN,5,POS
EVT48247,2026-03-29 06:20:00,SKU-1979,WH-04,INVALID,-5,WMS
EVT48248,2026/03/03 03:55,,WH-03,OUT,79,ERP
EVT48249,09/03/2026,SKU-1169,WH-02,IN,-5,WMS
EVT48250,2026-01-22 22:21:00,SKU-1175,WH-04,IN,72,POS
EVT48251,2026/01/01 00:06,SKU-1649,WH-05,OUT,27,WMS
EVT48252,2026/05/01 12:15,SKU-1586,WH-01,OUT,112,WMS
EVT48253,2026-03-15 11:44:00,SKU-1843,WH-02,OUT,58,POS
EVT48254,2026/01/26 12:20,SKU-1188,WH-01,IN,117,POS
EVT48255,06/02/2026,SKU-1907,WH-04,IN,78,POS
EVT48256,2026/01/08 19:32,SKU-1761,WH-02,INVALID,70,POS
EVT48257,22/01/2026,SKU-1424,WH-02,OUT,13,ERP
EVT48258,29/01/2026,SKU-1320,WH-01,OUT,28,POS
EVT48259,,SKU-1156,WH-02,OUT,69,ERP
EVT48260,18/02/2026,SKU-1231,WH-02,OUT,5,WMS
EVT48261,2026-02-15 04:54:00,SKU-1787,WH-01,OUT,53,WMS
EVT48262,2026/01/06 15:01,SKU-1301,WH-02,OUT,111,WMS
EVT48263,2026/04/02 03:40,SKU-1338,WH-02,OUT,12,POS
EVT48264,,SKU-1763,WH-01,IN,29,POS
EVT48265,2026/02/21 23:32,SKU-1024,WH-03,IN,52,WMS
EVT48266,26/04/2026,SKU-1308,WH-04,OUT,20,ERP
EVT48267,2026/04/30 00:10,SKU-1726,WH-02,IN,58,WMS
EVT48268,,SKU-1528,WH-02,OUT,56,ERP
EVT48269,19/01/2026,SKU-1370,WH-03,IN,62,POS
EVT48270,2026-04-18 14:32:00,SKU-1859,WH-02,IN,65,WMS
EVT48271,2026-03-01 15:51:00,SKU-1284,WH-03,OUT,35,ERP
EVT48272,18/02/2026,SKU-1261,WH-01,OUT,51,WMS
EVT48273,2026-03-26 00:08:00,SKU-1675,WH-03,OUT,28,WMS
EVT48274,2026/02/15 12:51,SKU-1145,WH-01,OUT,102,ERP
EVT48275,2026/02/21 05:33,SKU-1516,WH-02,IN,48,WMS
EVT48276,2026-02-03 12:21:00,SKU-1439,WH-04,IN,67,POS
EVT48277,29/01/2026,SKU-1048,WH-03,OUT,40,WMS
EVT48278,,SKU-1518,WH-02,OUT,28,WMS
EVT48279,,SKU-1383,WH-03,INVALID,9,WMS
EVT48280,2026-01-10 22:11:00,SKU-1692,WH-02,INVALID,9,POS
EVT48281,2026/03/05 23:08,SKU-1994,WH-04,IN,85,POS
EVT48282,2026-01-10 20:16:00,SKU-1032,WH-01,IN,17,ERP
EVT48283,,SKU-1463,WH-02,OUT,17,POS
EVT48284,,SKU-1797,WH-03,IN,7,WMS
EVT48285,,SKU-1648,WH-02,OUT,-5,WMS
EVT48286,,SKU-1276,WH-02,IN,18,WMS
EVT48287,,SKU-1400,WH-04,IN,37,POS
EVT48288,2026/03/23 23:08,SKU-1778,WH-01,IN,68,POS
EVT48289,,SKU-1042,WH-01,OUT,36,WMS
EVT48290,2026/02/21 16:21,SKU-1887,WH-03,OUT,38,WMS
EVT48291,18/01/2026,SKU-1990,WH-03,IN,37,WMS
EVT48292,2026-03-01 13:32:00,SKU-1456,WH-02,IN,59,POS
EVT48293,2026/03/24 20:25,SKU-1013,WH-01,OUT,58,ERP
EVT48294,,SKU-1361,WH-01,OUT,49,WMS
EVT48295,,SKU-1936,WH-03,OUT,25,ERP
EVT48296,15/03/2026,SKU-1358,WH-03,IN,34,WMS
EVT48297,,SKU-1248,WH-01,IN,6,ERP
EVT48298,13/04/2026,SKU-1001,WH-05,IN,110,ERP
EVT48299,19/02/2026,SKU-1521,WH-03,IN,56,WMS
EVT48300,,SKU-1869,WH-05,INVALID,64,POS
EVT48301,2026-01-30 15:38:00,SKU-1088,WH-01,INVALID,101,WMS
EVT48302,2026/04/24 13:03,SKU-1334,WH-02,IN,9,POS
EVT48303,,SKU-1745,WH-02,INVALID,59,ERP
EVT48304,2026/01/18 20:18,SKU-1223,WH-01,IN,-5,POS
EVT48305,,SKU-1446,WH-01,IN,30,POS
EVT48306,19/01/2026,SKU-1856,WH-01,IN,11,ERP
EVT48307,2026-02-18 20:48:00,SKU-1639,WH-01,IN,88,POS
EVT48308,2026-01-11 16:19:00,SKU-1942,WH-05,IN,21,ERP
EVT48309,2026/04/05 11:01,SKU-1731,WH-03,IN,32,ERP
EVT48310,09/01/2026,SKU-1719,WH-04,IN,49,WMS
EVT48311,23/03/2026,SKU-1649,WH-01,OUT,23,WMS
EVT48312,21/01/2026,SKU-1669,WH-03,IN,62,WMS
EVT48313,,SKU-1655,WH-01,IN,93,WMS
EVT48314,2026-01-20 13:44:00,SKU-1278,WH-01,IN,118,WMS
EVT48315,17/03/2026,SKU-1699,WH-02,IN,54,ERP
EVT48316,2026/01/30 05:06,SKU-1322,WH-05,OUT,10,ERP
EVT48317,,SKU-1308,WH-03,OUT,34,POS
EVT48318,,SKU-1234,WH-03,IN,39,POS
EVT48319,21/01/2026,SKU-1943,WH-03,IN,109,POS
EVT48320,,SKU-1558,WH-01,OUT,65,POS
EVT48321,,,WH-03,OUT,63,POS
EVT48322,,SKU-1157,WH-02,IN,24,POS
EVT48323,2026-03-09 19:42:00,SKU-1813,WH-01,IN,52,WMS
EVT48324,,SKU-1998,WH-01,IN,62,WMS
EVT48325,21/03/2026,SKU-1077,WH-04,OUT,45,POS
EVT48326,2026-03-04 22:42:00,SKU-1323,WH-03,IN,8,ERP
EVT48327,2026-01-05 12:18:00,SKU-1068,WH-02,OUT,-5,POS
EVT48328,2026/02/26 10:29,SKU-1391,WH-01,IN,96,WMS
EVT48329,22/01/2026,SKU-1710,WH-01,OUT,37,ERP
EVT48330,29/03/2026,SKU-1289,WH-01,OUT,12,POS
EVT48331,,SKU-1985,WH-01,OUT,42,WMS
EVT48332,2026/04/01 00:01,SKU-1928,WH-04,IN,31,WMS
EVT48333,2026/04/21 03:27,SKU-1387,WH-01,OUT,81,WMS
EVT48334,,SKU-1441,WH-02,OUT,35,ERP
EVT48335,2026/01/01 21:37,SKU-1233,WH-04,IN,-5,WMS
EVT48336,09/04/2026,SKU-1328,,IN,31,WMS
EVT48337,11/03/2026,SKU-1302,WH-03,IN,9,WMS
EVT48338,,SKU-1194,WH-03,IN,31,POS
EVT48339,,SKU-1590,WH-02,IN,66,WMS
EVT48340,,,WH-03,IN,56,WMS
EVT48341,06/04/2026,SKU-1891,WH-03,IN,68,WMS
EVT48342,,SKU-1523,WH-01,IN,15,WMS
EVT48343,,SKU-1170,WH-02,OUT,65,ERP
EVT48344,2026-04-12 18:42:00,SKU-1588,WH-05,IN,93,ERP
EVT48345,2026/01/25 22:12,SKU-1874,WH-02,IN,83,WMS
EVT48346,2026/01/30 04:18,SKU-1695,WH-03,IN,50,POS
EVT48347,2026/04/23 08:41,SKU-1182,WH-01,IN,32,ERP
EVT48348,2026-03-04 22:03:00,SKU-1874,WH-01,IN,10,ERP
EVT48349,,SKU-1522,,IN,79,WMS
EVT48350,,SKU-1531,WH-02,OUT,29,POS
EVT48351,,SKU-1291,WH-02,IN,55,WMS
EVT48352,2026-01-05 15:28:00,SKU-1280,WH-02,IN,68,POS
EVT48353,,SKU-1970,WH-02,OUT,67,POS
EVT48354,2026/02/27 05:46,SKU-1309,WH-02,OUT,96,POS
EVT48355,2026/02/03 18:28,SKU-1342,WH-02,IN,45,ERP
EVT48356,2026-03-07 05:01:00,SKU-1515,,IN,23,ERP
EVT48357,2026/04/05 06:18,SKU-1071,WH-04,OUT,62,WMS
EVT48358,2026-03-27 03:44:00,SKU-1663,WH-03,IN,41,WMS
EVT48359,06/01/2026,SKU-1207,WH-03,OUT,-5,POS
EVT48360,2026-02-03 05:06:00,SKU-1664,WH-04,IN,15,WMS
EVT48361,2026/04/23 21:09,SKU-1427,WH-01,IN,9,POS
EVT48362,2026/04/24 10:06,SKU-1817,WH-02,OUT,35,WMS
EVT48363,13/01/2026,SKU-1118,WH-02,OUT,82,POS
EVT48364,27/03/2026,SKU-1130,WH-04,IN,49,POS
EVT48365,22/04/2026,SKU-1278,WH-01,IN,27,POS
EVT48366,2026-03-21 08:37:00,SKU-1549,WH-01,IN,20,WMS
EVT48367,,SKU-1534,WH-01,IN,82,ERP
EVT48368,2026/02/28 09:29,SKU-1813,WH-05,IN,44,ERP
EVT48369,2026-01-18 10:55:00,SKU-1692,WH-01,OUT,-5,WMS
EVT48370,,SKU-1281,WH-03,IN,32,ERP
EVT48371,2026-02-20 23:24:00,SKU-1594,WH-02,IN,13,POS
EVT48372,26/04/2026,SKU-1494,WH-04,OUT,14,ERP
EVT48373,,SKU-1375,WH-01,IN,15,POS
EVT48374,2026/02/13 21:10,SKU-1478,WH-03,IN,34,ERP
EVT48375,,SKU-1655,WH-04,IN,85,WMS
EVT48376,2026-03-10 10:55:00,SKU-1568,WH-01,IN,63,WMS
EVT48377,2026/03/26 09:35,SKU-1620,WH-04,IN,53,WMS
EVT48378,2026-01-05 23:08:00,SKU-1779,WH-02,IN,8,ERP
EVT48379,,SKU-1123,WH-03,IN,113,ERP
EVT48380,2026-01-09 01:12:00,SKU-1911,WH-02,IN,35,WMS
EVT48381,08/01/2026,SKU-1937,WH-04,IN,78,ERP
EVT48382,2026/04/06 15:23,SKU-1459,WH-02,OUT,76,ERP
EVT48383,,SKU-1478,WH-02,IN,114,POS
EVT48384,,SKU-1473,WH-03,IN,28,ERP
EVT48385,2026-03-05 15:58:00,SKU-1322,WH-01,IN,83,ERP
EVT48386,2026/04/06 12:20,SKU-1490,WH-03,IN,14,ERP
EVT48387,2026/04/13 05:10,SKU-1509,WH-04,OUT,98,ERP
EVT48388,2026-04-21 18:52:00,SKU-1651,WH-02,IN,49,POS
EVT48389,2026-03-11 12:22:00,SKU-1729,WH-03,IN,33,WMS
EVT48390,19/04/2026,SKU-1499,WH-01,OUT,18,WMS
EVT48391,,SKU-1088,WH-03,OUT,119,POS
EVT48392,24/04/2026,SKU-1381,WH-01,OUT,11,WMS
EVT48393,,SKU-1259,WH-01,IN,30,ERP
EVT48394,19/01/2026,SKU-1142,WH-03,OUT,50,ERP
EVT48395,2026-04-18 20:13:00,SKU-1928,WH-01,OUT,9,WMS
EVT48396,2026-04-19 12:39:00,SKU-1768,WH-02,OUT,95,POS
EVT48397,2026/01/21 10:04,SKU-1243,WH-01,OUT,40,POS
EVT48398,,SKU-1931,WH-03,IN,31,POS
EVT48399,2026/03/09 00:05,SKU-1214,WH-01,IN,53,ERP
EVT48400,15/02/2026,SKU-1547,WH-02,OUT,116,ERP
EVT48401,02/04/2026,SKU-1332,WH-01,IN,89,POS
EVT48402,,SKU-1869,WH-04,IN,43,POS
EVT48403,,SKU-1075,WH-04,OUT,56,POS
EVT48404,09/03/2026,SKU-1741,WH-01,IN,105,ERP
EVT48405,2026/03/15 11:50,SKU-1494,WH-02,IN,32,WMS
EVT48406,2026/01/14 15:17,SKU-1584,WH-01,IN,21,ERP
EVT48407,2026/03/09 19:00,SKU-1521,WH-02,OUT,10,ERP
EVT48408,07/01/2026,SKU-1872,WH-02,IN,32,WMS
EVT48409,,SKU-1530,WH-05,OUT,30,WMS
EVT48410,28/03/2026,SKU-1971,WH-01,INVALID,30,POS
EVT48411,19/01/2026,SKU-1185,WH-01,IN,48,ERP
EVT48412,16/03/2026,SKU-1321,WH-03,IN,50,ERP
EVT48413,2026-03-28 08:38:00,SKU-1556,WH-04,IN,83,POS
EVT48414,,SKU-1471,WH-02,IN,22,ERP
EVT48415,2026-03-23 20:08:00,SKU-1488,WH-02,IN,49,POS
EVT48416,,SKU-1727,WH-02,IN,51,WMS
EVT48417,,SKU-1294,WH-01,IN,62,WMS
EVT48418,2026/01/27 06:19,SKU-1273,WH-04,IN,12,ERP
EVT48419,10/02/2026,SKU-1163,WH-02,OUT,82,ERP
EVT48420,2026-03-30 14:21:00,SKU-1628,WH-02,IN,55,WMS
EVT48421,22/01/2026,SKU-1570,WH-02,OUT,35,POS
EVT48422,2026-04-04 04:49:00,SKU-1945,WH-01,IN,65,POS
EVT48423,31/01/2026,SKU-1909,WH-01,OUT,84,POS
EVT48424,31/03/2026,,WH-01,OUT,59,POS
EVT48425,2026/01/18 05:33,SKU-1859,WH-04,INVALID,105,POS
EVT48426,,SKU-1984,WH-03,IN,37,ERP
EVT48427,10/03/2026,SKU-1496,WH-01,OUT,45,POS
EVT48428,08/02/2026,SKU-1355,WH-01,OUT,37,WMS
